date,village_id,population_density,proximity_to_river,reported_cases,turbidity_ntu,ph_level,rainfall_mm,e_coli_present
2024-09-24,Village_L,703,0.4,2,2.9938201595332035,6.81,3.1,0
2024-09-25,Village_L,703,0.4,30,10.92394081523189,7.76,10.08,1
2024-09-26,Village_L,703,0.4,0,2.714751491663863,7.05,4.07,0
2024-09-27,Village_L,703,0.4,30,9.73878832721716,7.27,2.25,1
2024-09-28,Village_L,703,0.4,18,12.872590759565702,7.14,1.14,1
2024-09-29,Village_L,703,0.4,1,3.6715852893691334,7.35,5.81,0
2024-09-30,Village_L,703,0.4,31,18.31477469908605,6.9,3.97,1
2024-10-01,Village_L,703,0.4,0,4.345793718483913,7.19,1.35,0
2024-10-02,Village_L,703,0.4,0,2.764605390497046,7.62,8.06,0
2024-10-03,Village_L,703,0.4,0,3.6327976154912998,7.15,6.89,0
2024-10-04,Village_L,703,0.4,2,0.4587137005602455,7.27,9.48,0
2024-10-05,Village_L,703,0.4,0,5.383381996910205,7.03,5.24,0
2024-10-06,Village_L,703,0.4,2,4.314797666851116,6.88,2.38,0
2024-10-07,Village_L,703,0.4,0,2.117337048037955,7.48,9.07,0
2024-10-08,Village_L,703,0.4,2,4.657926088304494,7.63,2.69,0
2024-10-09,Village_L,703,0.4,28,8.629952201167278,7.17,1.52,1
2024-10-10,Village_L,703,0.4,1,2.125402696976745,7.8,4.35,0
2024-10-11,Village_L,703,0.4,1,4.565443535338125,7.74,4.13,0
2024-10-12,Village_L,703,0.4,0,4.590145110725185,7.7,0.39,0
2024-10-13,Village_L,703,0.4,2,2.796889951342267,7.55,3.8,0
2024-10-14,Village_L,703,0.4,2,4.514375549180544,7.02,2.07,0
2024-10-15,Village_L,703,0.4,2,3.911386694246632,7.22,11.96,0
2024-10-16,Village_L,703,0.4,1,4.873418374763009,7.17,0.5,0
2024-10-17,Village_L,703,0.4,2,3.1109167570130465,7.23,0.15,0
2024-10-18,Village_L,703,0.4,2,4.012650050246242,6.94,8.32,0
2024-10-19,Village_L,703,0.4,0,3.6715102994854423,6.84,7.5,0
2024-10-20,Village_L,703,0.4,2,4.604817905337817,7.52,1.89,0
2024-10-21,Village_L,703,0.4,2,5.228203665671293,7.56,0.1,0
2024-10-22,Village_L,703,0.4,0,3.717367585407912,7.02,1.22,0
2024-10-23,Village_L,703,0.4,1,4.328162118137799,7.8,7.24,0
2024-10-24,Village_L,703,0.4,1,1.4984407537214635,7.74,2.04,0
2024-10-25,Village_L,703,0.4,0,2.678117907459285,7.0,4.43,0
2024-10-26,Village_L,703,0.4,2,1.1921081398757858,7.25,4.84,0
2024-10-27,Village_L,703,0.4,2,0.9663470552710334,7.79,0.65,0
2024-10-28,Village_L,703,0.4,29,18.563178218654034,7.06,5.17,1
2024-10-29,Village_L,703,0.4,1,4.1555102740009655,6.88,1.31,0
2024-10-30,Village_L,703,0.4,1,4.921779467614862,6.82,7.06,0
2024-10-31,Village_L,703,0.4,1,3.142083355029327,7.37,11.68,0
2024-11-01,Village_L,703,0.4,1,5.306523011158817,7.48,5.45,0
2024-11-02,Village_L,703,0.4,26,10.669712008460932,7.22,1.02,1
2024-11-03,Village_L,703,0.4,2,1.767928277877914,7.22,3.64,0
2024-11-04,Village_L,703,0.4,0,1.4015243979357586,7.7,0.2,0
2024-11-05,Village_L,703,0.4,1,1.5748823310405649,7.69,0.18,0
2024-11-06,Village_L,703,0.4,1,3.067322473291318,7.56,2.01,0
2024-11-07,Village_L,703,0.4,0,2.7914702564842844,7.42,3.68,0
2024-11-08,Village_L,703,0.4,2,2.643659755839097,7.14,3.21,0
2024-11-09,Village_L,703,0.4,1,3.1448918838054785,7.18,0.01,0
2024-11-10,Village_L,703,0.4,1,3.9683656501033173,6.91,7.36,0
2024-11-11,Village_L,703,0.4,29,15.532896628898772,7.07,2.04,1
2024-11-12,Village_L,703,0.4,0,1.9523873941829526,7.13,3.54,0
2024-11-13,Village_L,703,0.4,1,3.887735629065975,7.44,4.92,0
2024-11-14,Village_L,703,0.4,30,13.597751275487706,7.65,5.51,1
2024-11-15,Village_L,703,0.4,1,5.436465088693229,7.07,4.33,0
2024-11-16,Village_L,703,0.4,0,3.311111832458392,7.54,17.47,0
2024-11-17,Village_L,703,0.4,2,1.292159198677842,7.31,2.51,0
2024-11-18,Village_L,703,0.4,1,4.688221006467443,7.13,3.81,0
2024-11-19,Village_L,703,0.4,0,4.541915066635403,6.84,0.47,0
2024-11-20,Village_L,703,0.4,20,9.977123031914044,7.16,4.42,1
2024-11-21,Village_L,703,0.4,2,2.530113588010757,7.3,3.74,0
2024-11-22,Village_L,703,0.4,0,1.995427875707948,7.07,5.41,0
2024-11-23,Village_L,703,0.4,2,3.448426139648922,7.47,3.35,0
2024-11-24,Village_L,703,0.4,2,4.345402236460268,7.26,0.88,0
2024-11-25,Village_L,703,0.4,0,4.118228244035293,7.07,4.08,0
2024-11-26,Village_L,703,0.4,1,2.344347000724802,7.34,2.16,0
2024-11-27,Village_L,703,0.4,0,3.6007196048898926,7.13,2.71,0
2024-11-28,Village_L,703,0.4,0,3.0942266635374027,7.24,1.04,0
2024-11-29,Village_L,703,0.4,2,1.032858223232565,6.9,6.22,0
2024-11-30,Village_L,703,0.4,15,9.509637840678838,7.64,6.3,1
2024-12-01,Village_L,703,0.4,1,4.006249618909804,6.84,0.15,0
2024-12-02,Village_L,703,0.4,0,3.023844447819053,7.01,0.17,0
2024-12-03,Village_L,703,0.4,1,4.896084601200385,6.95,7.83,0
2024-12-04,Village_L,703,0.4,2,3.596474977604476,7.05,0.45,0
2024-12-05,Village_L,703,0.4,2,3.68201013857664,6.81,0.76,0
2024-12-06,Village_L,703,0.4,1,4.177287643704503,6.82,2.31,0
2024-12-07,Village_L,703,0.4,0,1.5502424623584163,7.73,1.87,0
2024-12-08,Village_L,703,0.4,24,12.89888378402697,7.76,2.93,1
2024-12-09,Village_L,703,0.4,1,2.316066592103467,7.69,9.28,0
2024-12-10,Village_L,703,0.4,2,2.7289254213914895,7.47,1.79,0
2024-12-11,Village_L,703,0.4,1,2.036614656735704,6.86,19.21,0
2024-12-12,Village_L,703,0.4,0,3.980098410293987,6.97,2.41,0
2024-12-13,Village_L,703,0.4,1,2.1882022141911035,7.37,3.0,0
2024-12-14,Village_L,703,0.4,2,2.319914087132836,7.24,8.04,0
2024-12-15,Village_L,703,0.4,24,7.977331039806203,7.51,0.07,1
2024-12-16,Village_L,703,0.4,0,1.0966450836296144,7.64,3.97,0
2024-12-17,Village_L,703,0.4,0,2.7282050437230314,7.7,7.72,0
2024-12-18,Village_L,703,0.4,30,9.61730451150359,7.19,6.87,1
2024-12-19,Village_L,703,0.4,2,2.9212787791096964,7.68,2.54,0
2024-12-20,Village_L,703,0.4,1,3.625580605385382,7.07,4.26,0
2024-12-21,Village_L,703,0.4,2,2.648980047557247,7.71,1.38,0
2024-12-22,Village_L,703,0.4,0,1.9483879053876558,7.2,8.47,0
2024-12-23,Village_L,703,0.4,1,2.914948789807177,7.17,3.08,0
2024-12-24,Village_L,703,0.4,1,5.08941426961588,7.56,12.94,0
2024-12-25,Village_L,703,0.4,28,12.266919461962155,6.98,4.37,1
2024-12-26,Village_L,703,0.4,0,1.79748464191964,7.44,4.02,0
2024-12-27,Village_L,703,0.4,2,1.8721820014741302,7.05,1.56,0
2024-12-28,Village_L,703,0.4,2,3.621780901323751,7.75,8.21,0
2024-12-29,Village_L,703,0.4,1,3.5817059181306092,6.85,10.85,0
2024-12-30,Village_L,703,0.4,30,9.837128643892788,7.1,4.58,1
2024-12-31,Village_L,703,0.4,22,9.139157845923057,6.94,10.43,1
2024-01-01,Village_M,366,4.2,0,4.725656668404488,7.08,1.25,0
2024-01-02,Village_M,366,4.2,0,4.149388307360819,6.97,1.59,0
2024-01-03,Village_M,366,4.2,2,2.9620272014167575,7.14,4.28,0
2024-01-04,Village_M,366,4.2,0,1.5108960698603404,7.32,4.1,0
2024-01-05,Village_M,366,4.2,2,3.3608949637196575,6.86,1.93,0
2024-01-06,Village_M,366,4.2,2,1.194737977452549,7.7,7.64,0
2024-01-07,Village_M,366,4.2,1,4.707634006575918,7.0,11.43,0
2024-01-08,Village_M,366,4.2,1,2.3346916862596125,7.27,1.91,0
2024-01-09,Village_M,366,4.2,1,1.2814636670889406,6.8,1.93,0
2024-01-10,Village_M,366,4.2,1,3.988066484179988,7.05,8.9,0
2024-01-11,Village_M,366,4.2,1,2.679406333059689,7.71,10.23,0
2024-01-12,Village_M,366,4.2,0,2.398745905945049,7.39,5.28,0
2024-01-13,Village_M,366,4.2,0,2.3432042846680634,7.68,6.96,0
2024-01-14,Village_M,366,4.2,1,1.2443692753847115,7.03,0.0,0
2024-01-15,Village_M,366,4.2,1,0.6293899715465487,6.89,0.93,0
2024-01-16,Village_M,366,4.2,0,4.309844554367883,6.85,3.95,0
2024-01-17,Village_M,366,4.2,1,4.120298501329674,7.71,2.66,0
2024-01-18,Village_M,366,4.2,1,0.8742918274332314,7.68,1.1,0
2024-01-19,Village_M,366,4.2,2,2.585208250287881,7.39,6.42,0
2024-01-20,Village_M,366,4.2,1,2.0748279698758822,7.39,8.36,0
2024-01-21,Village_M,366,4.2,2,1.8495564236080912,7.16,3.4,0
2024-01-22,Village_M,366,4.2,1,3.076952391852832,7.07,3.08,0
2024-01-23,Village_M,366,4.2,2,4.960304842931609,6.87,4.97,0
2024-01-24,Village_M,366,4.2,0,2.5763237497100953,7.41,1.19,0
2024-01-25,Village_M,366,4.2,1,1.2803272831831911,7.36,8.64,0
2024-01-26,Village_M,366,4.2,1,1.5995249116836006,7.42,3.0,0
2024-01-27,Village_M,366,4.2,1,4.32005439075172,7.63,1.07,0
2024-01-28,Village_M,366,4.2,0,2.2460270957988913,7.39,1.56,0
2024-01-29,Village_M,366,4.2,1,3.5973320013387626,7.36,4.37,0
2024-01-30,Village_M,366,4.2,1,0.6966432568159304,7.35,7.53,0
2024-01-31,Village_M,366,4.2,2,4.27596706458341,7.59,6.28,0
2024-02-01,Village_M,366,4.2,1,4.426661988741787,7.47,5.3,0
2024-02-02,Village_M,366,4.2,2,3.56474754943834,7.78,3.73,0
2024-02-03,Village_M,366,4.2,2,4.261206711787875,6.83,1.13,0
2024-02-04,Village_M,366,4.2,1,1.4410165421965757,6.8,1.86,0
2024-02-05,Village_M,366,4.2,2,3.719220961192798,7.66,1.49,0
2024-02-06,Village_M,366,4.2,0,3.654616890150933,7.54,2.53,0
2024-02-07,Village_M,366,4.2,2,1.7625119421241808,6.98,0.68,0
2024-02-08,Village_M,366,4.2,0,4.094210996422307,6.94,4.45,0
2024-02-09,Village_M,366,4.2,30,10.653122227887852,7.63,2.99,1
2024-02-10,Village_M,366,4.2,0,4.449863898489846,6.93,0.7,0
2024-02-11,Village_M,366,4.2,2,3.106459064699816,7.69,4.65,0
2024-02-12,Village_M,366,4.2,2,1.5387321589501397,7.01,0.93,0
2024-02-13,Village_M,366,4.2,2,1.0879298185113566,7.5,6.59,0
2024-02-14,Village_M,366,4.2,0,2.0034790713855806,7.5,2.86,0
2024-02-15,Village_M,366,4.2,0,1.8438710398235307,7.72,5.34,0
2024-02-16,Village_M,366,4.2,1,4.77946693386423,7.56,0.22,0
2024-02-17,Village_M,366,4.2,0,4.1258105096915845,7.11,4.59,0
2024-02-18,Village_M,366,4.2,0,4.356395262684862,6.8,5.87,0
2024-02-19,Village_M,366,4.2,2,4.3181173097607175,7.07,0.31,0
2024-02-20,Village_M,366,4.2,0,2.6065653188046594,6.88,5.35,0
2024-02-21,Village_M,366,4.2,0,1.3494054849103054,6.87,2.58,0
2024-02-22,Village_M,366,4.2,0,2.9055026833207447,7.49,4.32,0
2024-02-23,Village_M,366,4.2,0,3.7497106305360517,7.2,4.06,0
2024-02-24,Village_M,366,4.2,1,0.22783235621208198,7.1,1.19,0
2024-02-25,Village_M,366,4.2,0,2.34770966330042,7.12,0.59,0
2024-02-26,Village_M,366,4.2,1,2.1495718049264694,7.15,6.36,0
2024-02-27,Village_M,366,4.2,1,3.890813946108778,6.92,0.48,0
2024-02-28,Village_M,366,4.2,2,3.384146771537237,7.79,1.72,0
2024-02-29,Village_M,366,4.2,0,1.866735146143904,6.92,6.44,0
2024-03-01,Village_M,366,4.2,1,1.2615644504428511,7.02,3.36,0
2024-03-02,Village_M,366,4.2,0,2.4402497369472704,7.62,1.38,0
2024-03-03,Village_M,366,4.2,2,3.4151966347793827,7.23,0.52,0
2024-03-04,Village_M,366,4.2,0,3.8109422714435466,6.89,3.57,0
2024-03-05,Village_M,366,4.2,2,3.8768171475613555,7.5,3.28,0
2024-03-06,Village_M,366,4.2,0,3.6625781774796344,7.29,1.61,0
2024-03-07,Village_M,366,4.2,2,3.0839224781302974,7.06,0.36,0
2024-03-08,Village_M,366,4.2,1,4.708951466227516,7.66,0.6,0
2024-03-09,Village_M,366,4.2,2,0.8013638612271239,7.29,1.8,0
2024-03-10,Village_M,366,4.2,2,1.1084251836020367,7.56,2.51,0
2024-03-11,Village_M,366,4.2,1,2.459251449039242,7.29,8.94,0
2024-03-12,Village_M,366,4.2,2,1.0400881770510741,7.72,5.63,0
2024-03-13,Village_M,366,4.2,2,3.742093259929696,7.67,5.35,0
2024-03-14,Village_M,366,4.2,0,4.484184215262749,7.06,8.18,0
2024-03-15,Village_M,366,4.2,2,5.237133594795928,7.07,2.57,0
2024-03-16,Village_M,366,4.2,2,5.366926424040596,7.58,6.47,0
2024-03-17,Village_M,366,4.2,2,3.625169138801018,7.47,8.63,0
2024-03-18,Village_M,366,4.2,0,0.9418571058463567,7.79,4.33,0
2024-03-19,Village_M,366,4.2,1,1.7816022856578329,7.7,4.69,0
2024-03-20,Village_M,366,4.2,0,4.794768191521176,7.7,3.39,0
2024-03-21,Village_M,366,4.2,1,3.0405772228353913,6.8,4.66,0
2024-03-22,Village_M,366,4.2,2,4.523107705406395,7.63,0.21,0
2024-03-23,Village_M,366,4.2,1,4.963059962312837,6.85,9.08,0
2024-03-24,Village_M,366,4.2,2,4.898389540980635,7.67,6.44,0
2024-03-25,Village_M,366,4.2,1,3.681195252244836,7.31,3.79,0
2024-03-26,Village_M,366,4.2,1,3.617984519107344,7.21,2.8,0
2024-03-27,Village_M,366,4.2,2,0.653747976689946,7.15,7.22,0
2024-03-28,Village_M,366,4.2,2,2.1363898775850503,7.29,3.76,0
2024-03-29,Village_M,366,4.2,1,4.160453100334038,7.66,7.09,0
2024-03-30,Village_M,366,4.2,1,3.5208845833906643,6.99,8.81,0
2024-03-31,Village_M,366,4.2,1,3.9471995975523377,7.66,6.71,0
2024-04-01,Village_M,366,4.2,1,4.82832694533829,6.97,0.71,0
2024-04-02,Village_M,366,4.2,2,3.4007250191332856,7.22,0.1,0
2024-04-03,Village_M,366,4.2,1,2.453716362433803,7.08,0.19,0
2024-04-04,Village_M,366,4.2,2,3.1192517114399365,7.55,0.29,0
2024-04-05,Village_M,366,4.2,0,0.32807615445347116,7.16,0.53,0
2024-04-06,Village_M,366,4.2,0,3.145485360584545,7.62,4.74,0
2024-04-07,Village_M,366,4.2,0,0.5192395042632066,7.03,2.03,0
2024-04-08,Village_M,366,4.2,2,1.2136209671239808,6.95,1.78,0
2024-04-09,Village_M,366,4.2,2,1.0431806833265604,7.45,3.61,0
2024-04-10,Village_M,366,4.2,0,4.532560997155752,7.12,5.19,0
2024-04-11,Village_M,366,4.2,0,3.1705415594486275,7.13,0.53,0
2024-04-12,Village_M,366,4.2,2,2.3822673176064226,7.15,0.66,0
2024-04-13,Village_M,366,4.2,0,1.6319327888499324,7.44,6.19,0
2024-04-14,Village_M,366,4.2,2,1.132264713516153,7.33,3.64,0
2024-04-15,Village_M,366,4.2,1,3.4519789362603808,7.06,1.29,0
2024-04-16,Village_M,366,4.2,0,2.9943420972007946,6.83,7.08,0
2024-04-17,Village_M,366,4.2,0,1.0477243439563324,7.14,8.04,0
2024-04-18,Village_M,366,4.2,2,1.801970048951386,6.96,5.52,0
2024-04-19,Village_M,366,4.2,1,2.332789681002321,7.65,6.9,0
2024-04-20,Village_M,366,4.2,0,3.3785361202731985,7.5,6.19,0
2024-04-21,Village_M,366,4.2,0,2.3887389901466984,7.72,1.53,0
2024-04-22,Village_M,366,4.2,0,2.22734933885715,6.86,3.4,0
2024-04-23,Village_M,366,4.2,2,4.09560393165934,6.86,1.49,0
2024-04-24,Village_M,366,4.2,2,3.1625274570182023,7.32,2.85,0
2024-04-25,Village_M,366,4.2,1,1.4406674572796594,7.15,3.43,0
2024-04-26,Village_M,366,4.2,2,4.452815134540229,6.93,9.02,0
2024-04-27,Village_M,366,4.2,2,2.6493064613307036,6.85,4.39,0
2024-04-28,Village_M,366,4.2,0,2.215891216793631,7.0,3.32,0
2024-04-29,Village_M,366,4.2,0,2.9236306696620025,7.35,3.56,0
2024-04-30,Village_M,366,4.2,2,3.2091382886569644,7.58,1.07,0
2024-05-01,Village_M,366,4.2,1,5.256975125948555,7.29,3.32,0
2024-05-02,Village_M,366,4.2,2,3.5138887084048696,6.82,1.36,0
2024-05-03,Village_M,366,4.2,0,4.806784820954087,7.15,0.33,0
2024-05-04,Village_M,366,4.2,1,3.477528199684451,7.63,0.82,0
2024-05-05,Village_M,366,4.2,1,1.36451964317007,7.76,1.01,0
2024-05-06,Village_M,366,4.2,1,1.8387231483235549,7.68,6.57,0
2024-05-07,Village_M,366,4.2,0,4.126761069079043,6.94,2.9,0
2024-05-08,Village_M,366,4.2,1,1.00277260502496,7.59,3.03,0
2024-05-09,Village_M,366,4.2,2,2.2540901247908893,7.73,0.75,0
2024-05-10,Village_M,366,4.2,1,5.056102764697199,7.13,6.6,0
2024-05-11,Village_M,366,4.2,2,5.197118182322214,7.17,10.42,0
2024-05-12,Village_M,366,4.2,1,3.959015206276002,7.73,4.01,0
2024-05-13,Village_M,366,4.2,2,3.829214280923542,7.72,8.43,0
2024-05-14,Village_M,366,4.2,2,1.082123485947706,7.04,1.97,0
2024-05-15,Village_M,366,4.2,2,2.126888463747412,7.78,4.1,0
2024-05-16,Village_M,366,4.2,2,1.559206701878206,7.51,2.37,0
2024-05-17,Village_M,366,4.2,0,2.5016684587921074,7.64,0.54,0
2024-05-18,Village_M,366,4.2,0,4.2641040025981685,7.55,4.93,0
2024-05-19,Village_M,366,4.2,0,3.8167589066540923,7.63,3.95,0
2024-05-20,Village_M,366,4.2,0,2.066061263597913,7.31,2.71,0
2024-05-21,Village_M,366,4.2,0,2.1058206896540783,7.67,7.88,0
2024-05-22,Village_M,366,4.2,2,3.723909505977837,7.45,3.7,0
2024-05-23,Village_M,366,4.2,0,1.304271459462116,7.75,11.87,0
2024-05-24,Village_M,366,4.2,1,1.1892425882907964,7.68,6.95,0
2024-05-25,Village_M,366,4.2,2,2.617824194188855,7.79,14.49,0
2024-05-26,Village_M,366,4.2,0,4.373138720387426,6.93,7.02,0
2024-05-27,Village_M,366,4.2,2,2.188667439270122,6.99,2.87,0
2024-05-28,Village_M,366,4.2,2,2.54300247979827,7.51,4.88,0
2024-05-29,Village_M,366,4.2,2,0.8457977959627995,7.76,6.11,0
2024-05-30,Village_M,366,4.2,0,5.394206823654193,6.9,2.97,0
2024-05-31,Village_M,366,4.2,1,2.60474600767889,7.12,4.27,0
2024-06-01,Village_M,366,4.2,23,8.214638190023935,7.76,3.09,1
2024-06-02,Village_M,366,4.2,0,4.177552356895999,6.85,2.03,0
2024-06-03,Village_M,366,4.2,0,1.8083523304992934,7.11,5.0,0
2024-06-04,Village_M,366,4.2,0,4.223938556626251,7.17,5.01,0
2024-06-05,Village_M,366,4.2,0,2.182353001922285,7.13,5.39,0
2024-06-06,Village_M,366,4.2,2,2.7263577287260023,7.41,6.16,0
2024-06-07,Village_M,366,4.2,1,1.5325864202387214,7.6,7.77,0
2024-06-08,Village_M,366,4.2,0,1.3707153104812073,6.87,2.82,0
2024-06-09,Village_M,366,4.2,1,2.7903342413345373,7.51,7.9,0
2024-06-10,Village_M,366,4.2,1,3.147480498877368,7.27,7.42,0
2024-06-11,Village_M,366,4.2,1,4.683709373918857,7.74,5.98,0
2024-06-12,Village_M,366,4.2,0,4.230210834665724,7.72,2.05,0
2024-06-13,Village_M,366,4.2,1,5.6780145835667675,7.55,1.89,0
2024-06-14,Village_M,366,4.2,0,6.130436830749993,7.74,10.23,0
2024-06-15,Village_M,366,4.2,2,2.5648490529350885,7.6,0.79,0
2024-06-16,Village_M,366,4.2,0,4.911366121053883,6.86,1.84,0
2024-06-17,Village_M,366,4.2,2,1.7194703226170138,7.47,3.39,0
2024-06-18,Village_M,366,4.2,1,2.4549851640338867,7.35,4.49,0
2024-06-19,Village_M,366,4.2,0,4.1500790439628545,6.9,3.86,0
2024-06-20,Village_M,366,4.2,2,3.5880230528767574,7.24,1.09,0
2024-06-21,Village_M,366,4.2,2,2.4698993861253613,7.52,1.48,0
2024-06-22,Village_M,366,4.2,0,4.409375533708877,7.45,4.94,0
2024-06-23,Village_M,366,4.2,2,3.1852250800785837,7.67,3.63,0
2024-06-24,Village_M,366,4.2,19,6.095373430227527,7.73,7.33,1
2024-06-25,Village_M,366,4.2,1,1.8028793255072184,7.7,5.64,0
2024-06-26,Village_M,366,4.2,2,4.246748706591926,7.29,0.58,0
2024-06-27,Village_M,366,4.2,1,2.816928826599171,7.64,7.55,0
2024-06-28,Village_M,366,4.2,0,4.3098905848696525,7.37,2.41,0
2024-06-29,Village_M,366,4.2,0,0.9727514747485901,7.7,2.0,0
2024-06-30,Village_M,366,4.2,0,2.713601952467593,7.6,2.0,0
2024-07-01,Village_M,366,4.2,0,2.565387640138894,7.51,10.93,0
2024-07-02,Village_M,366,4.2,17,9.821119132260208,7.33,16.24,1
2024-07-03,Village_M,366,4.2,1,1.3823448039815653,7.5,3.26,0
2024-07-04,Village_M,366,4.2,0,4.143115791451107,7.15,3.77,0
2024-07-05,Village_M,366,4.2,0,4.25285058468798,6.99,0.78,0
2024-07-06,Village_M,366,4.2,2,1.109008548015165,7.34,1.68,0
2024-07-07,Village_M,366,4.2,1,1.1424108365044692,7.77,3.38,0
2024-07-08,Village_M,366,4.2,1,4.186792887348272,7.5,1.98,0
2024-07-09,Village_M,366,4.2,0,4.5538242833405995,7.24,4.52,0
2024-07-10,Village_M,366,4.2,0,4.6814035208126095,7.73,2.05,0
2024-07-11,Village_M,366,4.2,2,4.721957412548051,7.27,7.61,0
2024-07-12,Village_M,366,4.2,25,15.49773478369419,7.37,3.31,1
2024-07-13,Village_M,366,4.2,2,4.7820725867164695,7.32,7.45,0
2024-07-14,Village_M,366,4.2,2,4.4033893038080185,7.27,8.95,0
2024-07-15,Village_M,366,4.2,1,1.7753011204913538,7.42,11.99,0
2024-07-16,Village_M,366,4.2,1,3.0204290049757634,7.36,1.46,0
2024-07-17,Village_M,366,4.2,0,1.0949538617737578,7.25,1.32,0
2024-07-18,Village_M,366,4.2,0,2.8505754273565262,7.61,6.25,0
2024-07-19,Village_M,366,4.2,17,14.921525762790674,7.17,0.78,1
2024-07-20,Village_M,366,4.2,2,2.341839725804955,7.49,5.37,0
2024-07-21,Village_M,366,4.2,1,2.5599727439182742,6.92,7.38,0
2024-07-22,Village_M,366,4.2,0,4.675673441577276,6.81,6.38,0
2024-07-23,Village_M,366,4.2,2,4.8416273828724785,7.11,2.74,0
2024-07-24,Village_M,366,4.2,0,0.0,6.98,0.03,0
2024-07-25,Village_M,366,4.2,0,1.160939985557086,6.83,14.91,0
2024-07-26,Village_M,366,4.2,0,1.1255568610154176,7.59,0.82,0
2024-07-27,Village_M,366,4.2,0,3.7900658025861467,7.47,0.79,0
2024-07-28,Village_M,366,4.2,1,2.285154849373221,7.08,7.23,0
2024-07-29,Village_M,366,4.2,0,5.165473697155698,7.6,2.03,0
2024-07-30,Village_M,366,4.2,1,2.8122937215674595,7.76,2.3,0
2024-07-31,Village_M,366,4.2,0,0.7652171234476901,6.89,0.17,0
2024-08-01,Village_M,366,4.2,17,7.977348461847866,7.28,5.16,1
2024-08-02,Village_M,366,4.2,2,4.193534589717564,7.68,3.3,0
2024-08-03,Village_M,366,4.2,24,16.298076506532567,7.07,0.15,1
2024-08-04,Village_M,366,4.2,26,13.73791861321052,7.15,2.86,1
2024-08-05,Village_M,366,4.2,1,1.0305951975268612,7.67,1.71,0
2024-08-06,Village_M,366,4.2,2,4.5947831905913965,7.25,0.25,0
2024-08-07,Village_M,366,4.2,2,1.9513667084313306,7.59,0.17,0
2024-08-08,Village_M,366,4.2,1,3.202022978572873,6.82,1.1,0
2024-08-09,Village_M,366,4.2,1,4.111560277332121,6.99,0.25,0
2024-08-10,Village_M,366,4.2,1,3.889488020453315,7.72,2.74,0
2024-08-11,Village_M,366,4.2,1,3.8885652445248153,7.37,5.61,0
2024-08-12,Village_M,366,4.2,2,4.361774425894242,7.37,11.61,0
2024-08-13,Village_M,366,4.2,28,13.119206951175183,7.76,6.68,1
2024-08-14,Village_M,366,4.2,1,2.939813145127148,7.49,2.99,0
2024-08-15,Village_M,366,4.2,2,1.8922998475986752,7.38,1.11,0
2024-08-16,Village_M,366,4.2,1,3.55057190001006,7.68,9.35,0
2024-08-17,Village_M,366,4.2,0,4.163159462354385,7.72,2.11,0
2024-08-18,Village_M,366,4.2,0,2.0539436383588408,7.47,0.69,0
2024-08-19,Village_M,366,4.2,1,2.7441116140563677,6.89,11.02,0
2024-08-20,Village_M,366,4.2,29,10.3835827225566,7.31,5.19,1
2024-08-21,Village_M,366,4.2,1,3.8643426807729746,6.95,5.24,0
2024-08-22,Village_M,366,4.2,26,14.084200404931895,7.35,5.8,1
2024-08-23,Village_M,366,4.2,2,3.7553450239144808,7.53,7.98,0
2024-08-24,Village_M,366,4.2,1,3.7387195977292937,7.79,8.84,0
2024-08-25,Village_M,366,4.2,2,5.841685865794038,7.4,8.48,0
2024-08-26,Village_M,366,4.2,1,1.7342663794246993,7.44,0.82,0
2024-08-27,Village_M,366,4.2,1,3.9853636766485367,7.54,0.41,0
2024-08-28,Village_M,366,4.2,2,1.8136853992882553,7.09,1.29,0
2024-08-29,Village_M,366,4.2,0,2.7114347339524567,7.66,4.7,0
2024-08-30,Village_M,366,4.2,0,3.9805918568072722,7.24,8.51,0
2024-08-31,Village_M,366,4.2,1,4.505944466610352,7.29,2.89,0
2024-09-01,Village_M,366,4.2,2,4.848466232831917,7.79,6.3,0
2024-09-02,Village_M,366,4.2,0,3.1869898805599557,6.87,6.67,0
2024-09-03,Village_M,366,4.2,0,4.492349669052487,7.01,5.23,0
2024-09-04,Village_M,366,4.2,2,3.6209750939344065,7.6,2.24,0
2024-09-05,Village_M,366,4.2,0,3.675259501520558,7.09,5.1,0
2024-09-06,Village_M,366,4.2,2,2.618897420176666,7.17,0.49,0
2024-09-07,Village_M,366,4.2,2,4.102066637790252,7.23,12.05,0
2024-09-08,Village_M,366,4.2,30,11.287461426627937,7.09,1.01,1
2024-09-09,Village_M,366,4.2,0,2.8659545734077745,7.38,1.0,0
2024-09-10,Village_M,366,4.2,1,2.4192571454248126,7.25,1.22,0
2024-09-11,Village_M,366,4.2,2,2.5992066584701634,7.57,2.24,0
2024-09-12,Village_M,366,4.2,0,2.8384067921961607,7.61,1.4,0
2024-09-13,Village_M,366,4.2,1,0.9593510554559984,6.95,5.21,0
2024-09-14,Village_M,366,4.2,2,2.4078635720749637,6.98,6.93,0
2024-09-15,Village_M,366,4.2,22,11.354991859833868,6.93,10.57,1
2024-09-16,Village_M,366,4.2,0,1.4393366557002536,6.91,3.49,0
2024-09-17,Village_M,366,4.2,2,2.5973618490484727,7.15,1.53,0
2024-09-18,Village_M,366,4.2,2,4.432640842955084,7.61,0.25,0
2024-09-19,Village_M,366,4.2,2,4.855963232225338,6.84,4.76,0
